Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Origen
KASSEL /KASSEL-CALDEN;KSF;      D;2022-02-06;2022-03-20;13:35;319;  SDR3475;ALEMANIA;LPA
KATOWICE / PYRZOWICE;KTW;    V  ;2022-03-11;2022-03-25;14:10;73H;  TVP7325;POLONIA;LPA
KEFLAVIK INTERNATIONAL;KEF; M     ;2022-02-01;2022-03-15;15:40;75W;  ICE1513;ISLANDIA;LPA
KRISTIANSAND/KJEVIK;KRS;      D;2022-03-13;2022-03-20;11:10;73W;  SAS7538;NORUEGA;LPA
KRISTIANSAND/KJEVIK;KRS;     S ;2022-01-22;2022-03-26;12:50;73W;  SAS7488;NORUEGA;LPA
KRISTIANSAND/KJEVIK;KRS;     S ;2021-12-25;2022-03-26;16:05;73W;  SAS7418;NORUEGA;LPA
LINZ /HOERSCHING;LNZ;     S ;2022-01-29;2022-03-19;8:15;73H;  CXI2183;AUSTRIA;LPA
LONDRES /STANSTED;STN;   J   ;2022-02-17;2022-03-24;15:30;73H;  TOM5431;REINO-UNIDO;LPA
LONDRES /STANSTED;STN;L      ;2022-02-21;2022-03-21;16:30;73H;  TOM5117;REINO-UNIDO;LPA
LONDRES/GATWICK;LGW;   J   ;2022-03-03;2022-03-24;15:25;7M8;  TOM4497;REINO-UNIDO;LPA
LONDRES/GATWICK;LGW;L      ;2022-03-07;2022-03-21;15:30;73H;  TOM4127;REINO-UNIDO;LPA
LONDRES/GATWICK;LGW;     S ;2022-03-05;2022-03-26;20:25;7M8;  TOM4643;REINO-UNIDO;LPA
LULEA /KALLAX;LLA;     S ;2021-12-25;2022-03-12;7:10;73H;  JTD822;SUECIA;LPA
LULEA /KALLAX;LLA;   J   ;2022-03-10;2022-03-10;8:00;73H;  JTD832;SUECIA;LPA
MALMO;MMX;      D;2021-12-26;2022-03-20;13:50;73H;  JTD792;SUECIA;LPA
MALMO;MMX;  X    ;2021-11-03;2022-03-23;14:25;32B;  VKG1453;SUECIA;LPA
MANCHESTER /INTERNACIONAL;MAN;   J   ;2022-03-03;2022-03-17;13:55;73H;  TOM2405;REINO-UNIDO;LPA
MANCHESTER /INTERNACIONAL;MAN;L      ;2022-03-07;2022-03-21;16:10;76W;  TOM2113;REINO-UNIDO;LPA
MANCHESTER /INTERNACIONAL;MAN;     S ;2022-03-05;2022-03-12;20:10;7M8;  TOM2699;REINO-UNIDO;LPA
MOLDE /ARO;MOL;     S ;2022-02-12;2022-03-26;13:35;73H;  SAS7486;NORUEGA;LPA
NEWCASTLE;NCL;L      ;2022-03-07;2022-03-21;16:25;7M8;  TOM1177;REINO-UNIDO;LPA
NORRKOPING /KUNGSANGEN;NRK;   J   ;2021-12-23;2022-03-24;14:20;73H;  BLX348;SUECIA;LPA
NORRKOPING /KUNGSANGEN;NRK;    V  ;2021-12-31;2022-03-25;14:40;73H;  BLX326;SUECIA;LPA
OREBRO /OREBRO-BOFORS;ORB;     S ;2021-12-18;2022-03-26;12:35;73H;  JTD772;SUECIA;LPA
OSLO / GARDERMOEN;OSL;L      ;2021-12-20;2022-03-21;6:00;73H;  NOZ9033;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;2022-02-12;2022-03-26;13:10;332;  VKG1555;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;  X    ;2022-02-23;2022-03-23;13:30;32B;  VKG1567;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;2022-03-05;2022-03-26;15:00;73H;  SAS7472;NORUEGA;LPA
OSLO / GARDERMOEN;OSL;     S ;2021-11-06;2022-03-26;17:40;73H;  NOZ9067;NORUEGA;LPA
OSLO /SANDEFJORD;TRF;   J   ;2022-02-24;2022-03-24;15:15;32B;  VKG1503;NORUEGA;LPA
OULU;OUL;  X    ;2022-01-26;2022-03-09;14:40;73H;  JTD976;FINLANDIA;LPA
SAARBRUECKEN /ENSHEIM;SCN;    V  ;2022-03-04;2022-03-25;8:40;73H;  CXI1097;ALEMANIA;LPA
STAVANGER /SOLA;SVG;     S ;2021-11-13;2022-03-26;13:40;32N;  SAS7492;NORUEGA;LPA
STAVANGER /SOLA;SVG;     S ;2022-03-05;2022-03-26;15:10;73H;  SAS7410;NORUEGA;LPA
STAVANGER /SOLA;SVG;     S ;2021-11-06;2022-03-26;17:00;73H;  NOZ9323;NORUEGA;LPA
TALLINN /ULEMISTE;TLL;     S ;2022-03-05;2022-03-26;8:00;73H;  TVS2042;ESTONIA;LPA
TROMSO /TROMSO-LANGNES;TOS;     S ;2021-12-18;2022-03-26;8:20;73H;  NOZ9084;NORUEGA;LPA
TRONDHEIM /VAERNES;TRD;    V  ;2021-11-05;2022-03-25;14:35;32B;  VKG1509;NORUEGA;LPA
UMEA;UME;    V  ;2021-11-05;2022-03-25;7:10;73H;  JTD864;SUECIA;LPA
VAASA;VAA;    V  ;2022-03-11;2022-03-11;7:10;32B;  VKG1367;FINLANDIA;LPA
VAXJO;VXO;L      ;2021-12-20;2022-03-21;13:55;73W;  JTD688;SUECIA;LPA
WEEZE;NRN;      D;2022-03-06;2022-03-20;9:00;73H;  CXI2279;ALEMANIA;LPA
ALICANTE-ELCHE MIGUEL HDEZ.;ALC; M     ;2022-03-01;2022-03-15;7:10;320;  VLG3119;ESPANIA;TFN
ALICANTE-ELCHE MIGUEL HDEZ.;ALC;   J   ;2021-11-04;2022-03-24;11:15;73H;  RYR3347;ESPANIA;TFN
ALICANTE-ELCHE MIGUEL HDEZ.;ALC;      D;2021-10-31;2022-03-20;17:35;73H;  RYR3347;ESPANIA;TFN
ALICANTE-ELCHE MIGUEL HDEZ.;ALC;   J   ;2022-02-03;2022-03-24;17:45;320;  VLG3119;ESPANIA;TFN
ALICANTE-ELCHE MIGUEL HDEZ.;ALC;     S ;2022-02-26;2022-03-26;19:30;320;  VLG3119;ESPANIA;TFN
ASTURIAS;OVD;L      ;2022-03-07;2022-03-21;7:10;320;  VLG3202;ESPANIA;TFN
ASTURIAS;OVD;    V  ;2022-03-04;2022-03-25;7:50;320;  VLG3202;ESPANIA;TFN
ASTURIAS;OVD; M     ;2021-11-02;2022-03-22;8:15;295;  IBB5460;ESPANIA;TFN
ASTURIAS;OVD;   J   ;2022-01-06;2022-03-24;8:15;295;  IBB5460;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-03-04;2022-03-25;7:00;320;  VLG3215;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;LMX  SD;2022-03-05;2022-03-21;7:00;320;  VLG3215;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;L      ;2021-11-01;2022-03-21;8:50;73H;  RYR3064;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;     SD;2022-01-02;2022-03-26;9:20;73H;  RYR3064;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;  XJ   ;2021-11-03;2022-03-24;9:30;73H;  RYR3064;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN; M     ;2022-02-01;2022-03-22;9:30;73H;  RYR3064;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;    V  ;2021-11-05;2022-03-25;10:50;73H;  RYR3064;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;LMXJV D;2022-02-14;2022-03-25;11:05;320;  VLG3219;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN; M     ;2022-02-01;2022-03-22;15:00;320;  VLG3217;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-02-25;2022-03-25;15:00;320;  VLG3217;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;L XJ SD;2022-03-02;2022-03-26;15:00;320;  VLG3217;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;     S ;2022-02-05;2022-03-26;17:40;73H;  RYR2213;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;   J   ;2022-02-03;2022-03-24;20:05;73H;  RYR2213;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN; M     ;2021-11-02;2022-03-22;20:10;73H;  RYR2213;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;    V  ;2022-02-18;2022-03-25;20:45;320;  VLG3213;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;L  J   ;2022-02-24;2022-03-24;20:45;320;  VLG3213;ESPANIA;TFN
BARCELONA-EL PRAT J.T.;BCN;     SD;2022-03-05;2022-03-26;20:45;320;  VLG3213;ESPANIA;TFN
BILBAO;BIO;      D;2022-03-06;2022-03-20;7:10;73H;  AEA7007;ESPANIA;TFN
BILBAO;BIO; M     ;2022-02-01;2022-03-22;9:55;320;  VLG3261;ESPANIA;TFN
BILBAO;BIO;    V  ;2022-02-18;2022-03-25;9:55;320;  VLG3261;ESPANIA;TFN
BILBAO;BIO;L X    ;2022-03-02;2022-03-23;9:55;320;  VLG3261;ESPANIA;TFN
BILBAO;BIO;     S ;2022-02-19;2022-03-26;10:15;320;  VLG3263;ESPANIA;TFN
BILBAO;BIO;   J   ;2022-03-03;2022-03-24;10:20;320;  VLG3261;ESPANIA;TFN
BILBAO;BIO;  X  S ;2022-02-05;2022-03-26;14:25;73H;  AEA7007;ESPANIA;TFN
BILBAO;BIO;      D;2022-03-06;2022-03-20;15:10;320;  VLG3261;ESPANIA;TFN
COPENHAGUE;CPH;  X   D;2022-03-06;2022-03-13;9:00;320;  VLG1864;DINAMARCA;TFN
EL HIERRO / VALVERDE;VDE;LMXJVSD;2021-10-31;2022-03-26;7:55;AT7;  IBB655;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;LM JVSD;2022-01-10;2022-03-26;10:00;AT7;  IBB659;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;  X    ;2022-02-09;2022-03-23;10:00;AT7;  IBB659;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;L   V D;2022-03-04;2022-03-25;11:00;AT7;  IBB667;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;    V D;2022-01-14;2022-03-25;11:45;AT7;  CNF247;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;LMXJVSD;2022-03-01;2022-03-26;12:20;AT7;  IBB657;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;LM J SD;2021-10-31;2022-03-26;14:35;AT7;  IBB663;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;  X V  ;2022-01-07;2022-03-25;14:35;AT7;  IBB663;ESPANIA;TFN
EL HIERRO / VALVERDE;VDE;LMXJVSD;2022-01-10;2022-03-26;16:45;AT7;  IBB673;ESPANIA;TFN
F.G.L. GRANADA - JAEN;GRX;L  J   ;2022-02-28;2022-03-10;16:15;320;  VLG3116;ESPANIA;TFN
FUERTEVENTURA;FUE;LMXJVSD;2021-10-31;2022-03-26;7:10;AT7;  IBB414;ESPANIA;TFN
FUERTEVENTURA;FUE;LM  V  ;2021-11-01;2022-03-25;10:10;AT7;  IBB422;ESPANIA;TFN
FUERTEVENTURA;FUE;   J SD;2022-01-08;2022-03-26;10:10;AT7;  IBB422;ESPANIA;TFN
FUERTEVENTURA;FUE;  X    ;2022-02-09;2022-03-23;10:10;AT7;  IBB422;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-03-04;2022-03-25;11:00;AT7;  IBB418;ESPANIA;TFN
FUERTEVENTURA;FUE;      D;2022-03-06;2022-03-20;11:40;AT7;  IBB416;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-03-04;2022-03-25;11:50;AT7;  IBB416;ESPANIA;TFN
FUERTEVENTURA;FUE;      D;2022-03-06;2022-03-20;13:20;AT7;  IBB438;ESPANIA;TFN
FUERTEVENTURA;FUE;L  J   ;2022-03-07;2022-03-24;13:20;AT7;  IBB432;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-03-04;2022-03-25;13:30;AT7;  IBB438;ESPANIA;TFN
FUERTEVENTURA;FUE;LMXJVSD;2021-10-31;2022-03-26;14:10;AT7;  IBB420;ESPANIA;TFN
FUERTEVENTURA;FUE;LMXJ S ;2021-11-01;2022-03-26;15:20;AT7;  CNF374;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-01-07;2022-03-25;16:40;AT7;  IBB426;ESPANIA;TFN
FUERTEVENTURA;FUE;      D;2022-02-27;2022-03-20;16:40;AT7;  IBB426;ESPANIA;TFN
FUERTEVENTURA;FUE;LMXJ S ;2022-03-01;2022-03-26;16:40;AT7;  IBB426;ESPANIA;TFN
FUERTEVENTURA;FUE;    V D;2022-01-14;2022-03-25;16:45;AT7;  CNF374;ESPANIA;TFN
FUERTEVENTURA;FUE;LMXJ SD;2021-10-31;2022-03-26;19:20;AT7;  IBB428;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-01-14;2022-03-25;19:20;AT7;  IBB428;ESPANIA;TFN
FUERTEVENTURA;FUE;      D;2021-10-31;2022-03-20;20:40;AT7;  IBB424;ESPANIA;TFN
FUERTEVENTURA;FUE;    V  ;2022-01-07;2022-03-25;20:40;AT7;  IBB424;ESPANIA;TFN
FUNCHAL / MADEIRA;FNC; M     ;2021-11-02;2022-03-22;16:05;AT7;  IBB942;PORTUGAL;TFN
FUNCHAL / MADEIRA;FNC;     S ;2022-02-12;2022-03-26;16:05;AT7;  IBB942;PORTUGAL;TFN
GRAN CANARIA;LPA;   JVS ;2021-11-04;2022-03-26;7:00;295;  IBB106;ESPANIA;TFN
GRAN CANARIA;LPA;LM     ;2021-12-13;2022-03-22;7:00;295;  IBB106;ESPANIA;TFN
GRAN CANARIA;LPA;      D;2022-01-16;2022-03-20;7:00;295;  IBB106;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;7:00;295;  IBB106;ESPANIA;TFN
GRAN CANARIA;LPA; M J   ;2022-01-25;2022-03-24;7:30;AT7;  IBB100;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;7:30;AT7;  IBB100;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2022-03-07;2022-03-21;7:30;AT7;  IBB100;ESPANIA;TFN
GRAN CANARIA;LPA; M     ;2021-11-02;2022-03-22;8:00;AT7;  IBB102;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2021-12-13;2022-03-21;8:00;AT7;  IBB102;ESPANIA;TFN
GRAN CANARIA;LPA;   JVSD;2022-01-08;2022-03-26;8:00;AT7;  IBB102;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;8:00;AT7;  IBB102;ESPANIA;TFN
GRAN CANARIA;LPA; M J   ;2022-01-25;2022-03-24;8:30;AT7;  IBB104;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;8:30;AT7;  IBB104;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2022-03-07;2022-03-21;8:30;AT7;  IBB104;ESPANIA;TFN
GRAN CANARIA;LPA; M J SD;2021-10-31;2022-03-26;9:00;AT7;  IBB108;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2021-11-08;2022-03-21;9:00;AT7;  IBB108;ESPANIA;TFN
GRAN CANARIA;LPA;  X V  ;2022-01-07;2022-03-25;9:00;AT7;  IBB108;ESPANIA;TFN
GRAN CANARIA;LPA; MXJ   ;2022-03-01;2022-03-24;9:30;AT7;  IBB112;ESPANIA;TFN
GRAN CANARIA;LPA;L X V  ;2021-11-01;2022-03-25;10:00;AT7;  IBB120;ESPANIA;TFN
GRAN CANARIA;LPA; M     ;2021-12-14;2022-03-22;10:00;AT7;  IBB120;ESPANIA;TFN
GRAN CANARIA;LPA;   J S ;2022-01-08;2022-03-26;10:00;AT7;  IBB120;ESPANIA;TFN
GRAN CANARIA;LPA;      D;2022-03-06;2022-03-20;10:00;AT7;  IBB120;ESPANIA;TFN
GRAN CANARIA;LPA;LMXJVSD;2022-01-10;2022-03-26;10:45;AT7;  CNF618;ESPANIA;TFN
GRAN CANARIA;LPA;LMXJVSD;2021-10-31;2022-03-26;11:30;AT7;  IBB110;ESPANIA;TFN
GRAN CANARIA;LPA; M JVS ;2022-01-08;2022-03-26;13:00;AT7;  IBB134;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;13:00;AT7;  IBB134;ESPANIA;TFN
GRAN CANARIA;LPA;LMXJ SD;2021-10-31;2022-03-26;14:00;AT7;  IBB158;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2022-01-14;2022-03-25;14:00;AT7;  IBB158;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2022-03-04;2022-03-25;14:30;AT7;  IBB148;ESPANIA;TFN
GRAN CANARIA;LPA;    V D;2021-11-05;2022-03-25;15:00;AT7;  IBB160;ESPANIA;TFN
GRAN CANARIA;LPA;LM J S ;2022-01-08;2022-03-26;15:00;AT7;  IBB160;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;15:00;AT7;  IBB160;ESPANIA;TFN
GRAN CANARIA;LPA;   JV  ;2022-03-03;2022-03-25;15:30;AT7;  IBB146;ESPANIA;TFN
GRAN CANARIA;LPA;LMX  SD;2021-10-31;2022-03-26;16:00;AT7;  IBB166;ESPANIA;TFN
GRAN CANARIA;LPA;   JV  ;2022-01-07;2022-03-25;16:00;AT7;  IBB166;ESPANIA;TFN
GRAN CANARIA;LPA; MXJV D;2022-03-01;2022-03-25;16:30;AT7;  IBB168;ESPANIA;TFN
GRAN CANARIA;LPA; MX V D;2021-10-31;2022-03-25;17:00;AT7;  IBB170;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2021-12-13;2022-03-21;17:00;AT7;  IBB170;ESPANIA;TFN
GRAN CANARIA;LPA;   J S ;2022-01-08;2022-03-26;17:00;AT7;  IBB170;ESPANIA;TFN
GRAN CANARIA;LPA;    V D;2022-03-04;2022-03-25;17:30;AT7;  IBB172;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2021-11-05;2022-03-25;18:00;AT7;  IBB178;ESPANIA;TFN
GRAN CANARIA;LPA;LM J SD;2022-01-06;2022-03-26;18:00;AT7;  IBB178;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;18:00;AT7;  IBB178;ESPANIA;TFN
GRAN CANARIA;LPA;   J   ;2022-03-03;2022-03-24;18:30;AT7;  IBB176;ESPANIA;TFN
GRAN CANARIA;LPA;LMX V  ;2022-01-10;2022-03-25;18:55;AT7;  CNF668;ESPANIA;TFN
GRAN CANARIA;LPA;   J SD;2021-10-31;2022-03-26;19:00;AT7;  CNF668;ESPANIA;TFN
GRAN CANARIA;LPA;  XJ SD;2021-11-03;2022-03-26;19:00;AT7;  IBB186;ESPANIA;TFN
GRAN CANARIA;LPA;LM     ;2021-12-13;2022-03-22;19:00;AT7;  IBB186;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2022-01-14;2022-03-25;19:00;AT7;  IBB186;ESPANIA;TFN
GRAN CANARIA;LPA;   J   ;2022-03-03;2022-03-24;19:30;AT7;  IBB174;ESPANIA;TFN
GRAN CANARIA;LPA;L  JV  ;2021-11-01;2022-03-25;20:00;AT7;  IBB188;ESPANIA;TFN
GRAN CANARIA;LPA;      D;2021-12-12;2022-03-20;20:00;AT7;  IBB188;ESPANIA;TFN
GRAN CANARIA;LPA; MX    ;2022-03-01;2022-03-23;20:00;AT7;  IBB188;ESPANIA;TFN
GRAN CANARIA;LPA;    VSD;2022-01-08;2022-03-26;21:00;AT7;  IBB192;ESPANIA;TFN
GRAN CANARIA;LPA; M J   ;2022-01-25;2022-03-24;21:00;AT7;  IBB192;ESPANIA;TFN
GRAN CANARIA;LPA;  X    ;2022-02-09;2022-03-23;21:00;AT7;  IBB192;ESPANIA;TFN
GRAN CANARIA;LPA;L      ;2022-03-07;2022-03-21;21:00;AT7;  IBB192;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2022-01-14;2022-03-25;21:30;AT7;  IBB198;ESPANIA;TFN
GRAN CANARIA;LPA;      D;2022-03-06;2022-03-20;21:30;AT7;  IBB198;ESPANIA;TFN
GRAN CANARIA;LPA;L     D;2021-10-31;2022-03-21;22:00;AT7;  IBB190;ESPANIA;TFN
GRAN CANARIA;LPA;    V  ;2022-01-07;2022-03-25;22:00;AT7;  IBB190;ESPANIA;TFN
GRAN CANARIA;LPA; MX  S ;2022-01-11;2022-03-26;22:00;AT7;  IBB190;ESPANIA;TFN
GRAN CANARIA;LPA;   J   ;2022-01-13;2022-03-24;22:15;AT7;  IBB190;ESPANIA;TFN
JEREZ DE LA FRONTERA/ LA PARRA;XRY;L   V  ;2021-12-03;2022-03-25;15:45;295;  IBB5750;ESPANIA;TFN
LA GOMERA;GMZ;LMXJVSD;2021-10-31;2022-03-26;9:30;AT7;  IBB651;ESPANIA;TFN
LA GOMERA;GMZ;LMXJVSD;2021-10-31;2022-03-26;17:00;AT7;  IBB653;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2021-10-31;2022-03-26;7:30;AT7;  IBB605;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2022-01-03;2022-03-26;7:45;AT7;  CNF412;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JVSD;2022-01-08;2022-03-26;8:00;AT7;  IBB607;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;2022-02-09;2022-03-23;8:00;AT7;  IBB607;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2022-01-10;2022-03-26;9:00;AT7;  IBB611;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2021-10-31;2022-03-26;9:45;AT7;  CNF418;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;L  J   ;2022-03-03;2022-03-24;10:00;AT7;  IBB609;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JVS ;2022-01-08;2022-03-26;11:00;AT7;  IBB617;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;2022-02-09;2022-03-23;11:00;AT7;  IBB617;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;2022-03-06;2022-03-20;11:00;AT7;  IBB617;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2022-01-08;2022-03-26;13:00;AT7;  IBB621;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V  ;2022-03-04;2022-03-25;13:30;AT7;  IBB619;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;2022-03-06;2022-03-20;14:30;AT7;  IBB629;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;L    S ;2021-12-11;2022-03-26;15:00;AT7;  IBB631;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC; M JV  ;2021-12-24;2022-03-25;15:00;AT7;  IBB631;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;2022-01-16;2022-03-20;15:00;AT7;  IBB631;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;2022-02-09;2022-03-23;15:00;AT7;  IBB631;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V  ;2022-01-14;2022-03-25;15:30;AT7;  IBB645;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;     S ;2022-01-08;2022-03-26;16:00;AT7;  IBB633;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJV D;2022-01-10;2022-03-25;16:00;AT7;  IBB633;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;     S ;2021-11-06;2022-03-26;17:00;AT7;  IBB623;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LM JV D;2021-12-23;2022-03-25;17:00;AT7;  IBB623;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJVSD;2022-01-10;2022-03-26;17:00;AT7;  CNF454;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;  X    ;2022-02-09;2022-03-23;17:00;AT7;  IBB623;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    VSD;2022-01-14;2022-03-26;18:00;AT7;  IBB637;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJ   ;2022-03-01;2022-03-24;18:00;AT7;  IBB637;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJV D;2022-01-10;2022-03-25;19:00;AT7;  IBB639;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJ S ;2022-01-03;2022-03-26;19:15;AT7;  CNF467;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V D;2022-01-14;2022-03-25;19:30;AT7;  CNF467;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;2022-01-16;2022-03-20;19:30;AT7;  IBB643;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V  ;2022-03-04;2022-03-25;19:30;AT7;  IBB625;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;    V D;2022-01-14;2022-03-25;20:00;AT7;  IBB641;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;     S ;2022-03-05;2022-03-26;20:00;AT7;  IBB649;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;LMXJV  ;2022-01-07;2022-03-25;20:10;AT7;  IBB627;ESPANIA;TFN
LA PALMA /STA.CRUZ DE LA PALMA;SPC;      D;2022-01-16;2022-03-20;20:15;AT7;  IBB627;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LMXJVS ;2021-11-01;2022-03-26;7:00;AT7;  IBB452;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LMXJVSD;2022-03-02;2022-03-26;8:20;AT7;  IBB458;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LMX V D;2021-10-31;2022-03-25;10:00;AT7;  IBB468;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;   J S ;2022-01-08;2022-03-26;10:00;AT7;  IBB468;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LMXJ S ;2022-01-10;2022-03-26;11:45;AT7;  CNF546;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;    V  ;2022-01-14;2022-03-25;12:40;AT7;  IBB454;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LMXJ SD;2021-10-31;2022-03-26;14:00;AT7;  IBB470;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;    V  ;2022-01-07;2022-03-25;14:00;AT7;  IBB470;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;    V D;2022-02-13;2022-03-25;14:05;AT7;  CNF546;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;      D;2022-03-06;2022-03-20;15:20;AT7;  IBB476;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;LM  V D;2021-10-31;2022-03-25;16:50;AT7;  IBB474;ESPANIA;TFN
LANZAROTE CÉSAR MANRIQUE;ACE;   J S ;2022-01-08;2022-03-26;16:50;AT7;  IBB474;ESPANIA;TFN
