num_vuelo;dia_sem;destino;codigo;opera_desde;opera_hasta;hora_salida;aeronave;pais;origen
  EXS764;6;MANCHESTER /INTERNACIONAL;MAN;2022-02-12;2022-03-26;13:25;73H;REINO-UNIDO;ACE
  EXS764;4;MANCHESTER /INTERNACIONAL;MAN;2022-02-10;2022-03-24;13:55;73H;REINO-UNIDO;ACE
  EXS764;7;MANCHESTER /INTERNACIONAL;MAN;2022-03-06;2022-03-20;14:05;73H;REINO-UNIDO;ACE
  EZY1972;2;MANCHESTER /INTERNACIONAL;MAN;2022-02-22;2022-03-22;18:55;320;REINO-UNIDO;ACE
  RYR2401;4;MANCHESTER /INTERNACIONAL;MAN;2022-02-03;2022-03-24;19:40;73H;REINO-UNIDO;ACE
  RYR8948;1;MARSELLA;MRS;2022-02-07;2022-03-21;18:10;73H;FRANCIA;ACE
  RYR8948;5;MARSELLA;MRS;2022-02-04;2022-03-25;19:15;73H;FRANCIA;ACE
  VOE2555;6;MARSELLA;MRS;2022-03-05;2022-03-19;20:50;320;FRANCIA;ACE
  EJU2980;6;MILAN /MALPENSA;MXP;2022-02-26;2022-03-26;12:25;320;ITALIA;ACE
  NOS1460;1;MILAN /MALPENSA;MXP;2022-03-07;2022-03-21;13:45;7S8;ITALIA;ACE
  RYR4002;2;MILAN/BERGAMO;BGY;2021-11-16;2022-03-22;10:15;73H;ITALIA;ACE
  RYR4002;6;MILAN/BERGAMO;BGY;2022-01-08;2022-03-26;10:25;7M8;ITALIA;ACE
  RYR4002;4;MILAN/BERGAMO;BGY;2022-02-03;2022-03-24;11:00;7M8;ITALIA;ACE
  CXI9024;2;MUENSTER;FMO;2022-02-22;2022-03-22;17:30;73H;ALEMANIA;ACE
  TUI2843;7;MUNICH /FRANZ JOSEF STRAUSS;MUC;2021-11-07;2022-03-20;10:30;7S8;ALEMANIA;ACE
  CFG1401;5;MUNICH /FRANZ JOSEF STRAUSS;MUC;2022-03-04;2022-03-25;15:35;320;ALEMANIA;ACE
  VOE2829;7;NANTES / ATLANTIQUE;NTE;2022-02-06;2022-03-20;9:40;319;FRANCIA;ACE
  TVF4634;6;NANTES / ATLANTIQUE;NTE;2022-03-05;2022-03-12;14:35;73H;FRANCIA;ACE
  VOE2829;6;NANTES / ATLANTIQUE;NTE;2022-03-05;2022-03-26;19:00;319;FRANCIA;ACE
  RYR6782;6;NAPOLES;NAP;2022-03-05;2022-03-26;9:55;7M8;ITALIA;ACE
  EXS546;5;NEWCASTLE;NCL;2021-12-31;2022-03-25;13:30;73H;REINO-UNIDO;ACE
  EXS546;6;NEWCASTLE;NCL;2022-01-08;2022-03-26;13:30;73H;REINO-UNIDO;ACE
  EXS546;2;NEWCASTLE;NCL;2022-01-25;2022-03-22;13:30;73H;REINO-UNIDO;ACE
  EXS546;1;NEWCASTLE;NCL;2022-02-14;2022-03-21;13:30;73H;REINO-UNIDO;ACE
  CXI2154;5;NUREMBERG;NUE;2022-01-21;2022-03-25;17:15;73H;ALEMANIA;ACE
  CXI2126;2;NUREMBERG;NUE;2022-03-01;2022-03-22;17:15;73H;ALEMANIA;ACE
  TVF3151;4;PARIS /ORLY;ORY;2022-02-10;2022-03-24;9:40;73H;FRANCIA;ACE
  TVF3151;2;PARIS /ORLY;ORY;2022-02-15;2022-03-22;10:00;73H;FRANCIA;ACE
  VLG3188;6;PARIS /ORLY;ORY;2022-02-05;2022-03-26;10:15;320;FRANCIA;ACE
  TVF3151;6;PARIS /ORLY;ORY;2021-11-13;2022-03-26;16:40;73H;FRANCIA;ACE
  EJU3862;4;PARIS/ CHARLES DE GAULLE;CDG;2022-02-10;2022-03-24;12:30;32Q;FRANCIA;ACE
  EJU3862;6;PARIS/ CHARLES DE GAULLE;CDG;2021-11-06;2022-03-26;16:00;32Q;FRANCIA;ACE
  EJU3862;2;PARIS/ CHARLES DE GAULLE;CDG;2022-02-08;2022-03-22;17:30;320;FRANCIA;ACE
  TVS2040;3;PRAGA /RUZYNE;PRG;2022-03-02;2022-03-23;16:45;73H;REPUBLICA-CHECA;ACE
  TFL621;2;ROTTERDAM;RTM;2022-03-01;2022-03-22;14:15;73H;HOLANDA;ACE
  TFL629;6;ROTTERDAM;RTM;2022-02-19;2022-03-26;14:25;73H;HOLANDA;ACE
  VLG3136;6;SANTIAGO-ROSALÍA DE CASTRO;SCQ;2022-02-12;2022-03-26;9:35;320;ESPANIA;ACE
  RYR2553;1;SEVILLA;SVQ;2021-12-06;2022-03-21;10:40;73H;ESPANIA;ACE
  RYR2553;5;SEVILLA;SVQ;2021-12-31;2022-03-25;16:55;73H;ESPANIA;ACE
  RYR1345;4;SHANNON;SNN;2021-12-30;2022-03-24;10:55;73H;IRLANDA;ACE
  RYR1345;7;SHANNON;SNN;2021-12-05;2022-03-20;13:00;73H;IRLANDA;ACE
  EWG2931;6;STUTTGART/ ECHTERDINGEN;STR;2022-02-05;2022-03-26;11:25;32A;ALEMANIA;ACE
  EWG2931;2;STUTTGART/ ECHTERDINGEN;STR;2022-02-22;2022-03-22;14:55;32A;ALEMANIA;ACE
  TUI2168;7;STUTTGART/ ECHTERDINGEN;STR;2022-03-13;2022-03-13;18:05;7S8;ALEMANIA;ACE
  IBB455;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-14;2022-03-25;14:00;AT7;ESPANIA;ACE
  IBB471;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-07;2022-03-25;15:20;AT7;ESPANIA;ACE
  IBB477;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-06;2022-03-20;16:40;AT7;ESPANIA;ACE
  IBB475;3;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-02;2022-03-23;18:10;AT7;ESPANIA;ACE
  IBB475;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-03-06;2022-03-20;18:20;AT7;ESPANIA;ACE
  IBB457;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-12-12;2022-03-20;19:20;AT7;ESPANIA;ACE
  IBB457;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-14;2022-03-25;19:20;AT7;ESPANIA;ACE
  IBB487;7;TENERIFE NORTE-C. LA LAGUNA;TFN;2021-10-31;2022-03-20;21:55;AT7;ESPANIA;ACE
  IBB487;5;TENERIFE NORTE-C. LA LAGUNA;TFN;2022-01-07;2022-03-25;21:55;AT7;ESPANIA;ACE
  VOE2725;6;TOULOUSE /BLAGNAC;TLS;2022-03-05;2022-03-26;19:25;319;FRANCIA;ACE
  RYR6774;1;TREVISO/S.ANGELO (MIL);TSF;2021-11-01;2022-03-21;11:20;73H;ITALIA;ACE
  RYR6780;6;TURIN /CITTA DI TORINO;TRN;2022-01-08;2022-03-26;9:10;73H;ITALIA;ACE
  RYR6780;2;TURIN /CITTA DI TORINO;TRN;2022-03-01;2022-03-22;9:30;73H;ITALIA;ACE
  RYR3488;5;VALENCIA;VLC;2022-02-04;2022-03-25;9:00;73H;ESPANIA;ACE
  RYR3488;1;VALENCIA;VLC;2022-02-07;2022-03-21;9:05;73H;ESPANIA;ACE
  VLG6275;6;VALENCIA;VLC;2022-03-12;2022-03-12;16:15;320;ESPANIA;ACE
  RYR4345;6;VIENA  /INTERNACIONAL;VIE;2022-01-01;2022-03-26;10:50;320;AUSTRIA;ACE
  RYR8767;2;WEEZE;NRN;2022-02-01;2022-03-22;10:30;73H;ALEMANIA;ACE
  RYR8767;6;WEEZE;NRN;2022-02-05;2022-03-26;17:35;73H;ALEMANIA;ACE
  WZZ1806;3;WROCLAW /STRACHOWICE;WRO;2022-01-12;2022-03-23;19:55;320;POLONIA;ACE
  EDW229;7;ZURICH;ZRH;2022-03-06;2022-03-20;10:05;320;SUIZA;ACE
  EDW229;2;ZURICH;ZRH;2022-03-01;2022-03-22;13:00;320;SUIZA;ACE
  EDW229;4;ZURICH;ZRH;2022-03-03;2022-03-24;16:45;320;SUIZA;ACE
  WIF7761;1;BERGEN/FLESLAND;BGO;2021-11-08;2022-03-21;18:20;290;NORUEGA;ACE
  JTD532;5;BILLUND;BLL;2022-03-04;2022-03-18;12:25;73H;DINAMARCA;ACE
  DX487;5;BILLUND;BLL;2022-01-14;2022-03-11;14:30;320;DINAMARCA;ACE
  TOM7447;4;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-03;2022-03-24;14:50;73H;REINO-UNIDO;ACE
  TOM7195;1;BIRMINGHAM / INTERNACIONAL;BHX;2022-03-07;2022-03-21;14:50;73H;REINO-UNIDO;ACE
  TOM7763;7;BIRMINGHAM / INTERNACIONAL;BHX;2022-02-20;2022-03-20;20:05;73H;REINO-UNIDO;ACE
  TOM6427;4;BOURNEMOUTH  INTL;BOH;2021-12-16;2022-03-24;12:45;73H;REINO-UNIDO;ACE
  TOM6745;7;BOURNEMOUTH  INTL;BOH;2021-12-05;2022-03-20;14:30;73H;REINO-UNIDO;ACE
  TOM6465;4;BRISTOL;BRS;2021-12-30;2022-03-24;14:50;7M8;REINO-UNIDO;ACE
  TOM6759;7;BRISTOL;BRS;2022-03-06;2022-03-20;18:35;7M8;REINO-UNIDO;ACE
  ZZZNAA;6;CAPE TOWN;CPT;2022-03-12;2022-03-12;7:15;GJ5;SUDAFRICA;ACE
  TOM6423;4;CARDIFF-WALES;CWL;2022-03-03;2022-03-24;15:40;7M8;REINO-UNIDO;ACE
  TOM6707;7;CARDIFF-WALES;CWL;2022-03-06;2022-03-20;20:00;7M8;REINO-UNIDO;ACE
  TVP7333;7;CHOPINA W WARSZAWIE;WAW;2022-01-16;2022-03-20;0:10;7M8;POLONIA;ACE
  JTD262;1;COPENHAGUE;CPH;2021-12-20;2022-03-21;13:35;73H;DINAMARCA;ACE
  VKG1105;5;COPENHAGUE;CPH;2022-01-07;2022-03-25;14:20;32B;DINAMARCA;ACE
  TOM3189;1;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-01-03;2022-03-21;15:00;7M8;REINO-UNIDO;ACE
  TOM3773;7;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-06;2022-03-20;19:45;7M8;REINO-UNIDO;ACE
  TOM3493;4;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-03;2022-03-24;19:55;7M8;REINO-UNIDO;ACE
  TOM1487;4;DUBLIN;DUB;2021-12-30;2022-03-24;15:00;73H;IRLANDA;ACE
  TOM7415;4;EAST MIDLANDS;EMA;2021-12-30;2022-03-24;15:20;73H;REINO-UNIDO;ACE
  TOM7719;7;EAST MIDLANDS;EMA;2022-02-27;2022-03-20;19:15;73H;REINO-UNIDO;ACE
  BLX184;1;ESTOCOLMO/ARLANDA;ARN;2021-12-20;2022-03-21;15:35;788;SUECIA;ACE
  TOM6463;4;EXETER;EXT;2021-12-16;2022-03-24;11:50;73H;REINO-UNIDO;ACE
  TOM6701;7;EXETER;EXT;2022-01-02;2022-03-20;14:50;73H;REINO-UNIDO;ACE
  TOM1449;4;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-03-03;2022-03-24;15:00;7M8;REINO-UNIDO;ACE
  TOM1789;7;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-03-06;2022-03-20;19:40;7M8;REINO-UNIDO;ACE
  BLX284;1;GOTEBORG /LANDVETTER;GOT;2021-11-22;2022-03-21;15:20;73H;SUECIA;ACE
  FIN2134;6;HELSINKI / HELSINKI-VANTAA;HEL;2021-11-06;2022-03-26;13:15;32B;FINLANDIA;ACE
  TVS2435;6;LILLE  /LESQUIN;LIL;2022-03-05;2022-03-26;8:45;73H;FRANCIA;ACE
  TOM5725;7;LONDRES /LUTON APT;LTN;2022-02-20;2022-03-20;14:10;73H;REINO-UNIDO;ACE
  TOM5443;4;LONDRES /LUTON APT;LTN;2022-03-03;2022-03-24;14:30;73H;REINO-UNIDO;ACE
  TOM4461;4;LONDRES/GATWICK;LGW;2022-03-03;2022-03-24;14:45;73H;REINO-UNIDO;ACE
  TOM4141;1;LONDRES/GATWICK;LGW;2022-02-14;2022-03-21;14:55;73H;REINO-UNIDO;ACE
  TOM4239;2;LONDRES/GATWICK;LGW;2022-03-08;2022-03-22;15:00;73H;REINO-UNIDO;ACE
  TOM4767;7;LONDRES/GATWICK;LGW;2022-03-06;2022-03-20;18:10;7M8;REINO-UNIDO;ACE
  TOM2469;4;MANCHESTER /INTERNACIONAL;MAN;2022-02-10;2022-03-24;13:40;73H;REINO-UNIDO;ACE
  TOM2251;2;MANCHESTER /INTERNACIONAL;MAN;2022-03-01;2022-03-22;16:00;73H;REINO-UNIDO;ACE
  TOM2147;1;MANCHESTER /INTERNACIONAL;MAN;2022-03-07;2022-03-14;16:30;7M8;REINO-UNIDO;ACE
  TOM2755;7;MANCHESTER /INTERNACIONAL;MAN;2022-03-06;2022-03-13;19:50;73H;REINO-UNIDO;ACE
  TVS2428;6;NANTES / ATLANTIQUE;NTE;2022-03-05;2022-03-12;7:30;73H;FRANCIA;ACE
  TOM1445;4;NEWCASTLE;NCL;2022-03-03;2022-03-24;17:10;7M8;REINO-UNIDO;ACE
  SAS7412;6;OSLO / GARDERMOEN;OSL;2022-03-05;2022-03-26;14:05;73W;NORUEGA;ACE
  NOZ9035;6;OSLO / GARDERMOEN;OSL;2021-11-06;2022-03-26;18:20;73H;NORUEGA;ACE
  TVS2433;6;PARIS/ CHARLES DE GAULLE;CDG;2022-03-05;2022-03-26;18:05;73H;FRANCIA;ACE
  NOS1658;1;AALBORG;AAL;2022-02-14;2022-03-21;14:55;7S8;DINAMARCA;FUE
  TRA6706;6;AMSTERDAM/SCHIPHOL;AMS;2022-01-08;2022-03-26;10:30;73H;HOLANDA;FUE
  TRA6508;2;AMSTERDAM/SCHIPHOL;AMS;2022-02-22;2022-03-22;11:20;73H;HOLANDA;FUE
  EJU7930;3;AMSTERDAM/SCHIPHOL;AMS;2022-02-09;2022-03-23;12:05;320;HOLANDA;FUE
  TFL533;2;AMSTERDAM/SCHIPHOL;AMS;2022-03-08;2022-03-08;14:40;76W;HOLANDA;FUE
  TFL526;4;AMSTERDAM/SCHIPHOL;AMS;2022-02-17;2022-03-24;15:20;7M8;HOLANDA;FUE
  EJU7930;6;AMSTERDAM/SCHIPHOL;AMS;2021-11-06;2022-03-26;16:30;320;HOLANDA;FUE
  TFL508;7;AMSTERDAM/SCHIPHOL;AMS;2022-02-20;2022-03-20;18:45;7M8;HOLANDA;FUE
  RYR6303;1;BARCELONA-EL PRAT J.T.;BCN;2021-11-01;2022-03-21;10:45;73H;ESPANIA;FUE
  VLG3015;4;BARCELONA-EL PRAT J.T.;BCN;2022-02-17;2022-03-24;13:15;320;ESPANIA;FUE
  RYR6303;7;BARCELONA-EL PRAT J.T.;BCN;2021-10-31;2022-03-20;18:35;73H;ESPANIA;FUE
  RYR6303;5;BARCELONA-EL PRAT J.T.;BCN;2022-01-07;2022-03-25;19:45;73H;ESPANIA;FUE
  RYR6303;6;BARCELONA-EL PRAT J.T.;BCN;2022-02-05;2022-03-26;19:45;73H;ESPANIA;FUE
  CXI7272;7;BASEL/MULHOUSE EUROAIRPORT CH;BSL;2022-02-13;2022-03-20;10:15;73H;SUIZA;FUE
  EZS1222;2;BASEL/MULHOUSE EUROAIRPORT CH;BSL;2022-02-08;2022-03-22;13:00;320;SUIZA;FUE
  EZS1222;6;BASEL/MULHOUSE EUROAIRPORT CH;BSL;2021-11-06;2022-03-26;17:45;320;SUIZA;FUE
  EXS308;3;BELFAST / INTERNACIONAL;BFS;2022-03-02;2022-03-23;15:05;73H;REINO-UNIDO;FUE
  EXS308;6;BELFAST / INTERNACIONAL;BFS;2022-01-08;2022-03-26;15:10;73H;REINO-UNIDO;FUE
  RYR1102;2;BERLIN BRANDENBURG;BER;2021-11-02;2022-03-22;10:55;73H;ALEMANIA;FUE
  RYR1102;4;BERLIN BRANDENBURG;BER;2022-02-03;2022-03-24;10:55;73H;ALEMANIA;FUE
  RYR1102;6;BERLIN BRANDENBURG;BER;2022-01-01;2022-03-26;11:00;73H;ALEMANIA;FUE
  EWG8181;4;BERLIN BRANDENBURG;BER;2022-02-17;2022-03-24;12:15;319;ALEMANIA;FUE
  EWG8181;6;BERLIN BRANDENBURG;BER;2021-11-06;2022-03-26;12:30;319;ALEMANIA;FUE
  EJU5924;4;BERLIN BRANDENBURG;BER;2022-02-10;2022-03-10;13:00;320;ALEMANIA;FUE
  EJU5924;6;BERLIN BRANDENBURG;BER;2022-03-05;2022-03-12;14:05;320;ALEMANIA;FUE
  EJU5924;2;BERLIN BRANDENBURG;BER;2022-01-04;2022-03-22;15:40;320;ALEMANIA;FUE
  VLG3285;6;BILBAO;BIO;2022-01-29;2022-03-26;17:55;320;ESPANIA;FUE
  RYR3742;5;BIRMINGHAM / INTERNACIONAL;BHX;2021-11-05;2022-03-25;11:20;73H;REINO-UNIDO;FUE
  RYR3742;3;BIRMINGHAM / INTERNACIONAL;BHX;2022-02-02;2022-03-23;11:35;73H;REINO-UNIDO;FUE
  EXS1230;6;BIRMINGHAM / INTERNACIONAL;BHX;2022-01-08;2022-03-26;14:50;73H;REINO-UNIDO;FUE
  EXS1230;4;BIRMINGHAM / INTERNACIONAL;BHX;2022-02-17;2022-03-24;14:50;73H;REINO-UNIDO;FUE
  RYR3742;6;BIRMINGHAM / INTERNACIONAL;BHX;2022-02-05;2022-03-26;17:15;73H;REINO-UNIDO;FUE
  RYR3742;1;BIRMINGHAM / INTERNACIONAL;BHX;2021-12-06;2022-03-21;18:15;73H;REINO-UNIDO;FUE
  RYR6290;2;BOLONIA/ GUGLIELMO MARCONI;BLQ;2021-11-02;2022-03-22;10:00;7M8;ITALIA;FUE
  RYR6290;6;BOLONIA/ GUGLIELMO MARCONI;BLQ;2022-01-01;2022-03-26;12:20;73H;ITALIA;FUE
  EZY6066;6;BRISTOL;BRS;2022-01-01;2022-03-26;11:20;320;REINO-UNIDO;FUE
  EZY6066;3;BRISTOL;BRS;2021-11-03;2022-03-23;12:50;320;REINO-UNIDO;FUE
  EXS1828;3;BRISTOL;BRS;2022-02-16;2022-03-23;13:45;73H;REINO-UNIDO;FUE
  EXS1828;6;BRISTOL;BRS;2022-01-15;2022-03-26;19:50;73H;REINO-UNIDO;FUE
  JAF1711;3;BRUSELAS;BRU;2022-03-02;2022-03-23;12:05;7M8;BELGICA;FUE
  JAF1567;6;BRUSELAS;BRU;2022-03-05;2022-03-12;13:35;7M8;BELGICA;FUE
  RYR6443;6;BRUSELAS/CHARLEROI;CRL;2022-01-01;2022-03-26;17:30;73H;BELGICA;FUE
  WZZ2286;5;BUDAPEST/ FERIHEGY;BUD;2022-02-11;2022-03-25;18:45;321;HUNGRIA;FUE
  RYR4499;6;BURDEOS;BOD;2022-02-05;2022-03-26;9:35;73H;FRANCIA;FUE
  VOE2435;7;BURDEOS;BOD;2022-02-20;2022-03-20;10:00;319;FRANCIA;FUE
  ENT7456;1;CHOPINA W WARSZAWIE;WAW;2022-03-07;2022-03-14;13:30;738;POLONIA;FUE
  TVS7397;4;CHOPINA W WARSZAWIE;WAW;2022-03-03;2022-03-24;13:50;73H;POLONIA;FUE
  WZZ1332;5;CHOPINA W WARSZAWIE;WAW;2022-01-07;2022-03-25;16:40;321;POLONIA;FUE
  EWG243;7;COLONIA/BONN;CGN;2022-02-13;2022-03-20;11:10;319;ALEMANIA;FUE
  CXI1074;7;COLONIA/BONN;CGN;2022-03-06;2022-03-20;14:30;73H;ALEMANIA;FUE
  EWG243;6;COLONIA/BONN;CGN;2021-11-06;2022-03-26;14:50;32A;ALEMANIA;FUE
  RYR7671;7;COLONIA/BONN;CGN;2021-10-31;2022-03-20;17:55;73H;ALEMANIA;FUE
  CXI1048;4;COLONIA/BONN;CGN;2022-03-10;2022-03-24;19:30;73H;ALEMANIA;FUE
  EWG243;1;COLONIA/BONN;CGN;2022-02-28;2022-03-21;19:50;73H;ALEMANIA;FUE
  EWG243;4;COLONIA/BONN;CGN;2022-02-24;2022-03-24;19:55;319;ALEMANIA;FUE
  WUK5922;4;DONCASTER SHEFFIELD ROBIN HOOD;DSA;2022-03-10;2022-03-24;21:10;321;REINO-UNIDO;FUE
  RYR7129;2;DUBLIN;DUB;2021-11-02;2022-03-08;19:35;73H;IRLANDA;FUE
  EIN771;6;DUBLIN;DUB;2022-01-01;2022-03-26;19:35;320;IRLANDA;FUE
  EWG9553;7;DUSSELDORF;DUS;2021-10-31;2022-03-20;11:35;32A;ALEMANIA;FUE
  EWG9553;4;DUSSELDORF;DUS;2022-02-03;2022-03-24;12:00;32A;ALEMANIA;FUE
  CXI4012;1;DUSSELDORF;DUS;2022-02-21;2022-03-21;12:05;73H;ALEMANIA;FUE
  EWG9547;7;DUSSELDORF;DUS;2022-02-20;2022-03-20;12:30;319;ALEMANIA;FUE
  EWG2247;6;DUSSELDORF;DUS;2022-03-05;2022-03-26;12:30;32A;ALEMANIA;FUE
  CXI4032;3;DUSSELDORF;DUS;2022-02-09;2022-03-23;12:35;73H;ALEMANIA;FUE
  CXI4054;5;DUSSELDORF;DUS;2022-02-11;2022-03-25;12:35;73H;ALEMANIA;FUE
  EWG9547;6;DUSSELDORF;DUS;2022-02-26;2022-03-26;13:25;32A;ALEMANIA;FUE
  CFG1457;7;DUSSELDORF;DUS;2022-03-06;2022-03-13;14:15;75T;ALEMANIA;FUE
  CFG1434;6;DUSSELDORF;DUS;2022-03-05;2022-03-19;15:05;32B;ALEMANIA;FUE
  EWG9553;1;DUSSELDORF;DUS;2022-02-07;2022-03-07;16:30;32A;ALEMANIA;FUE
  CFG1456;2;DUSSELDORF;DUS;2022-03-01;2022-03-22;16:30;32B;ALEMANIA;FUE
  TUI2117;5;DUSSELDORF;DUS;2022-01-21;2022-03-25;17:25;7S8;ALEMANIA;FUE
  TUI2117;6;DUSSELDORF;DUS;2022-02-05;2022-03-26;17:25;7S8;ALEMANIA;FUE
  TUI2117;3;DUSSELDORF;DUS;2022-02-23;2022-03-23;17:25;7S8;ALEMANIA;FUE
  TUI2117;1;DUSSELDORF;DUS;2022-03-07;2022-03-14;17:25;7S8;ALEMANIA;FUE
  CFG1456;4;DUSSELDORF;DUS;2022-03-10;2022-03-17;17:25;32B;ALEMANIA;FUE
  RYR3702;1;EAST MIDLANDS;EMA;2022-02-07;2022-03-21;10:55;73H;REINO-UNIDO;FUE
  EXS614;2;EAST MIDLANDS;EMA;2021-12-28;2022-03-22;16:15;73H;REINO-UNIDO;FUE
  EXS614;6;EAST MIDLANDS;EMA;2022-02-12;2022-03-26;19:15;73H;REINO-UNIDO;FUE
  RYR3702;6;EAST MIDLANDS;EMA;2022-02-05;2022-03-26;19:40;73H;REINO-UNIDO;FUE
  EXS746;3;EDIMBURGO/ TURNHOUSE;EDI;2022-01-19;2022-03-23;15:15;73H;REINO-UNIDO;FUE
  EZY6988;4;EDIMBURGO/ TURNHOUSE;EDI;2022-02-10;2022-03-24;16:40;320;REINO-UNIDO;FUE
  RYR8422;6;EDIMBURGO/ TURNHOUSE;EDI;2022-02-05;2022-03-26;18:00;73H;REINO-UNIDO;FUE
  EZY6988;7;EDIMBURGO/ TURNHOUSE;EDI;2021-10-31;2022-03-20;18:30;320;REINO-UNIDO;FUE
  RYR8422;2;EDIMBURGO/ TURNHOUSE;EDI;2022-02-01;2022-03-22;18:50;73H;REINO-UNIDO;FUE
  EXS746;6;EDIMBURGO/ TURNHOUSE;EDI;2022-03-05;2022-03-26;19:10;73H;REINO-UNIDO;FUE
  TFL591;2;EINDHOVEN;EIN;2021-11-09;2022-03-22;14:00;73H;HOLANDA;FUE
  TFL593;6;EINDHOVEN;EIN;2021-11-06;2022-03-26;14:30;73H;HOLANDA;FUE
  TUI2139;3;FRANKFURT/INTERNACIONAL;FRA;2022-02-16;2022-03-23;10:40;7S8;ALEMANIA;FUE
  CFG1403;5;FRANKFURT/INTERNACIONAL;FRA;2022-03-11;2022-03-25;13:05;320;ALEMANIA;FUE
  CFG1402;2;FRANKFURT/INTERNACIONAL;FRA;2022-03-01;2022-03-22;13:40;32B;ALEMANIA;FUE
  DLH1505;6;FRANKFURT/INTERNACIONAL;FRA;2022-03-05;2022-03-12;14:10;32Q;ALEMANIA;FUE
  DLH4377;7;FRANKFURT/INTERNACIONAL;FRA;2022-03-06;2022-03-20;14:10;32A;ALEMANIA;FUE
  CFG1404;7;FRANKFURT/INTERNACIONAL;FRA;2022-03-06;2022-03-13;14:40;32B;ALEMANIA;FUE
  CFG1478;1;FRANKFURT/INTERNACIONAL;FRA;2022-03-07;2022-03-21;14:50;32B;ALEMANIA;FUE
  DLH4377;1;FRANKFURT/INTERNACIONAL;FRA;2022-03-07;2022-03-21;15:05;32A;ALEMANIA;FUE
  DLH4377;4;FRANKFURT/INTERNACIONAL;FRA;2022-03-10;2022-03-10;15:05;32A;ALEMANIA;FUE
  CFG1403;6;FRANKFURT/INTERNACIONAL;FRA;2022-02-26;2022-03-26;15:55;320;ALEMANIA;FUE
  TUI2139;5;FRANKFURT/INTERNACIONAL;FRA;2022-01-28;2022-03-25;17:20;7S8;ALEMANIA;FUE
  EZS1582;6;GINEBRA/COINTRIN;GVA;2022-02-12;2022-03-26;9:55;320;SUIZA;FUE
  EZS1582;2;GINEBRA/COINTRIN;GVA;2022-02-15;2022-03-22;11:40;320;SUIZA;FUE
  EXS138;3;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-01-19;2022-03-23;15:35;73H;REINO-UNIDO;FUE
  EXS138;6;GLASGOW /GLASGOW INTERNACIONAL;GLA;2022-02-26;2022-03-26;20:20;73H;REINO-UNIDO;FUE
  IBB203;1;GRAN CANARIA;LPA;2021-12-13;2022-03-21;8:10;AT7;ESPANIA;FUE
  IBB203;4;GRAN CANARIA;LPA;2022-01-13;2022-03-24;8:10;AT7;ESPANIA;FUE
  IBB237;2;GRAN CANARIA;LPA;2021-12-14;2022-03-22;9:20;AT7;ESPANIA;FUE
  IBB209;1;GRAN CANARIA;LPA;2021-12-13;2022-03-21;10:25;AT7;ESPANIA;FUE
  IBB209;2;GRAN CANARIA;LPA;2022-03-08;2022-03-22;10:25;AT7;ESPANIA;FUE
  IBB211;5;GRAN CANARIA;LPA;2022-01-14;2022-03-25;11:10;AT7;ESPANIA;FUE
  IBB207;2;GRAN CANARIA;LPA;2022-03-08;2022-03-22;12:45;AT7;ESPANIA;FUE
  IBB221;6;GRAN CANARIA;LPA;2022-03-05;2022-03-26;15:20;AT7;ESPANIA;FUE
  IBB233;5;GRAN CANARIA;LPA;2022-03-04;2022-03-25;15:35;AT7;ESPANIA;FUE
  IBB223;1;GRAN CANARIA;LPA;2021-12-13;2022-03-21;16:10;AT7;ESPANIA;FUE
  IBB223;7;GRAN CANARIA;LPA;2022-03-06;2022-03-20;16:10;AT7;ESPANIA;FUE
  IBB219;4;GRAN CANARIA;LPA;2022-03-03;2022-03-24;17:20;AT7;ESPANIA;FUE
  IBB219;7;GRAN CANARIA;LPA;2021-10-31;2022-03-20;17:30;AT7;ESPANIA;FUE
  IBB219;5;GRAN CANARIA;LPA;2022-01-07;2022-03-25;17:30;AT7;ESPANIA;FUE
  IBB225;5;GRAN CANARIA;LPA;2022-03-04;2022-03-25;18:10;AT7;ESPANIA;FUE
  CNF876;6;GRAN CANARIA;LPA;2022-03-05;2022-03-26;18:10;AT7;ESPANIA;FUE
  IBB233;7;GRAN CANARIA;LPA;2022-01-16;2022-03-20;19:05;AT7;ESPANIA;FUE
  IBB231;1;GRAN CANARIA;LPA;2021-11-01;2022-03-21;19:50;AT7;ESPANIA;FUE
  IBB231;7;GRAN CANARIA;LPA;2021-12-12;2022-03-20;19:50;AT7;ESPANIA;FUE
  IBB231;2;GRAN CANARIA;LPA;2021-12-28;2022-03-22;19:50;AT7;ESPANIA;FUE
