;;Destino;Codigo;Dia_semana;Opera_desde;Opera_hasta;Hora_Salida;Aeronave;Num_vuelo;Pais;Escala;Origen
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;     S ;06/11/2021;26/03/2022;13:15;32B;  FIN2134;FINLANDIA;BOD;ACE
W21;Destino;LILLE  /LESQUIN;LIL;     S ;05/03/2022;26/03/2022;8:45;73H;  TVS2435;FRANCIA;;ACE
W21;Destino;LONDRES /LUTON APT;LTN;      D;20/02/2022;20/03/2022;14:10;73H;  TOM5725;REINO UNIDO;;ACE
W21;Destino;LONDRES /LUTON APT;LTN;   J   ;03/03/2022;24/03/2022;14:30;73H;  TOM5443;REINO UNIDO;;ACE
W21;Destino;LONDRES/GATWICK;LGW;   J   ;03/03/2022;24/03/2022;14:45;73H;  TOM4461;REINO UNIDO;;ACE
W21;Destino;LONDRES/GATWICK;LGW;L      ;14/02/2022;21/03/2022;14:55;73H;  TOM4141;REINO UNIDO;;ACE
W21;Destino;LONDRES/GATWICK;LGW; M     ;08/03/2022;22/03/2022;15:00;73H;  TOM4239;REINO UNIDO;;ACE
W21;Destino;LONDRES/GATWICK;LGW;      D;06/03/2022;20/03/2022;18:10;7M8;  TOM4767;REINO UNIDO;;ACE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;   J   ;10/02/2022;24/03/2022;13:40;73H;  TOM2469;REINO UNIDO;;ACE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN; M     ;01/03/2022;22/03/2022;16:00;73H;  TOM2251;REINO UNIDO;;ACE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;L      ;07/03/2022;14/03/2022;16:30;7M8;  TOM2147;REINO UNIDO;;ACE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;      D;06/03/2022;13/03/2022;19:50;73H;  TOM2755;REINO UNIDO;;ACE
W21;Destino;NANTES / ATLANTIQUE;NTE;     S ;05/03/2022;12/03/2022;7:30;73H;  TVS2428;FRANCIA;LYS;ACE
W21;Destino;NEWCASTLE;NCL;   J   ;03/03/2022;24/03/2022;17:10;7M8;  TOM1445;REINO UNIDO;;ACE
W21;Destino;OSLO / GARDERMOEN;OSL;     S ;05/03/2022;26/03/2022;14:05;73W;  SAS7412;NORUEGA;;ACE
W21;Destino;OSLO / GARDERMOEN;OSL;     S ;06/11/2021;26/03/2022;18:20;73H;  NOZ9035;NORUEGA;;ACE
W21;Destino;PARIS/ CHARLES DE GAULLE;CDG;     S ;05/03/2022;26/03/2022;18:05;73H;  TVS2433;FRANCIA;;ACE
W21;Destino;BERLIN BRANDENBURG;BER;     S ;26/02/2022;26/03/2022;14:20;320;  SDR3367;ALEMANIA;;FUE
W21;Destino;BERLIN BRANDENBURG;BER; M     ;01/03/2022;01/03/2022;15:20;320;  SDR3421;ALEMANIA;;FUE
W21;Destino;BERLIN BRANDENBURG;BER; M     ;08/03/2022;22/03/2022;15:25;320;  SDR3229;ALEMANIA;;FUE
W21;Destino;BILLUND;BLL;L      ;01/11/2021;21/03/2022;13:15;320;  DTR493;DINAMARCA;;FUE
W21;Destino;BILLUND;BLL;    V  ;10/12/2021;25/03/2022;14:10;32Q;  NVR148;DINAMARCA;;FUE
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;  X    ;19/01/2022;23/03/2022;13:50;73H;  TOM7315;REINO UNIDO;;FUE
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;     S ;05/03/2022;12/03/2022;18:30;7M8;  TOM7679;REINO UNIDO;;FUE
W21;Destino;BREMEN;BRE;    V  ;04/03/2022;25/03/2022;13:55;320;  SDR3253;ALEMANIA;;FUE
W21;Destino;BREMEN;BRE;L      ;07/03/2022;21/03/2022;13:55;320;  SDR3289;ALEMANIA;;FUE
W21;Destino;BRISTOL;BRS;     S ;26/02/2022;26/03/2022;9:15;73H;  TOM6665;REINO UNIDO;;FUE
W21;Destino;BRISTOL;BRS;  X    ;02/03/2022;23/03/2022;15:40;7M8;  TOM6385;REINO UNIDO;;FUE
W21;Destino;CHOPINA W WARSZAWIE;WAW;L      ;07/03/2022;21/03/2022;13:50;73H;  TVP7305;POLONIA;;FUE
W21;Destino;CHOPINA W WARSZAWIE;WAW;L      ;13/12/2021;21/03/2022;14:00;7M8;  TVP7397;POLONIA;;FUE
W21;Destino;COLONIA/BONN;CGN;    V  ;25/02/2022;25/03/2022;10:35;320;  FHM5122;ALEMANIA;;FUE
W21;Destino;COPENHAGUE;CPH;      D;13/03/2022;20/03/2022;12:10;32N;  SAS7722;DINAMARCA;;FUE
W21;Destino;COPENHAGUE;CPH;    V  ;05/11/2021;25/03/2022;12:20;32N;  SAS7722;DINAMARCA;;FUE
W21;Destino;COPENHAGUE;CPH;L      ;14/03/2022;21/03/2022;14:25;32Q;  NVR142;DINAMARCA;;FUE
W21;Destino;DRESDEN;DRS;     S ;05/03/2022;26/03/2022;13:55;320;  SDR3261;ALEMANIA;;FUE
W21;Destino;DUSSELDORF;DUS;     S ;26/02/2022;26/03/2022;13:35;320;  SDR3389;ALEMANIA;;FUE
W21;Destino;DUSSELDORF;DUS; M     ;01/03/2022;01/03/2022;13:35;320;  SDR3303;ALEMANIA;;FUE
W21;Destino;DUSSELDORF;DUS; M     ;08/03/2022;22/03/2022;13:35;320;  SDR3624;ALEMANIA;LPA;FUE
W21;Destino;ESTOCOLMO/ARLANDA;ARN;    V  ;25/02/2022;25/03/2022;14:10;32Q;  NVR136;SUECIA;;FUE
W21;Destino;ESTOCOLMO/ARLANDA;ARN;L      ;01/11/2021;21/03/2022;14:25;32Q;  NVR134;SUECIA;;FUE
W21;Destino;ESTOCOLMO/ARLANDA;ARN;L      ;07/03/2022;07/03/2022;14:25;32Q;  NVR142;SUECIA;;FUE
W21;Destino;GOTEBORG /LANDVETTER;GOT;    V  ;05/11/2021;25/03/2022;16:05;32N;  SAS7680;SUECIA;;FUE
W21;Destino;GOTEBORG /LANDVETTER;GOT;L      ;07/03/2022;21/03/2022;16:05;32N;  SAS7680;SUECIA;;FUE
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;      D;31/10/2021;20/03/2022;16:45;32B;  FIN2060;FINLANDIA;;FUE
W21;Destino;KASSEL /KASSEL-CALDEN;KSF;     S ;04/12/2021;26/03/2022;13:15;319;  SDR3263;ALEMANIA;;FUE
W21;Destino;LEIPZIG;LEJ;      D;13/02/2022;20/03/2022;14:05;319;  SDR3271;ALEMANIA;;FUE
W21;Destino;LONDRES/GATWICK;LGW;  X    ;02/03/2022;23/03/2022;11:50;73H;  TOM4357;REINO UNIDO;;FUE
W21;Destino;LONDRES/GATWICK;LGW;     S ;05/03/2022;26/03/2022;18:40;7M8;  TOM4669;REINO UNIDO;;FUE
W21;Destino;LYON /SATOLAS;LYS;      D;06/02/2022;20/03/2022;9:10;73H;  TVS3491;FRANCIA;LIL;FUE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;  X    ;02/03/2022;23/03/2022;13:40;73H;  TOM2385;REINO UNIDO;;FUE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN; M     ;01/03/2022;15/03/2022;14:30;73H;  TOM2247;REINO UNIDO;;FUE
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;     S ;05/03/2022;12/03/2022;20:55;73H;  TOM2663;REINO UNIDO;;FUE
W21;Destino;MEMMINGEN;FMM;     S ;26/02/2022;26/03/2022;8:40;73H;  CXI2109;ALEMANIA;;FUE
W21;Destino;NANTES / ATLANTIQUE;NTE;      D;06/03/2022;20/03/2022;7:20;73H;  TVS2430;FRANCIA;DOL;FUE
W21;Destino;OSLO / GARDERMOEN;OSL;      D;13/03/2022;20/03/2022;13:10;73W;  SAS7420;NORUEGA;;FUE
W21;Destino;PARIS/ CHARLES DE GAULLE;CDG;      D;06/02/2022;20/03/2022;18:25;73H;  TVS3489;FRANCIA;;FUE
W21;Destino;ROSTOCK-LAAGE /LAAGE;RLG; M     ;08/02/2022;22/03/2022;8:20;73H;  CXI2201;ALEMANIA;;FUE
W21;Destino;SAARBRUECKEN /ENSHEIM;SCN;   J   ;10/03/2022;24/03/2022;8:45;73H;  CXI1095;ALEMANIA;;FUE
W21;Destino;AALBORG;AAL;L      ;07/03/2022;21/03/2022;14:00;73H;  JTD422;DINAMARCA;;LPA
W21;Destino;AALBORG;AAL;L      ;28/02/2022;21/03/2022;14:30;32B;  VKG1087;DINAMARCA;;LPA
W21;Destino;AALESUND/VIGRA;AES;     S ;12/03/2022;26/03/2022;14:10;73W;  SAS7414;NORUEGA;;LPA
W21;Destino;AALESUND/VIGRA;AES;     S ;06/11/2021;26/03/2022;16:10;73H;  NOZ9031;NORUEGA;;LPA
W21;Destino;BELGRADO / BEOGRAD;BEG;   J   ;10/03/2022;24/03/2022;7:30;7M8;  TVS2048;REPUBLICA DE SERBIA;;LPA
W21;Destino;BERGEN/FLESLAND;BGO;     S ;05/03/2022;19/03/2022;13:00;32B;  VKG1523;NORUEGA;;LPA
W21;Destino;BERGEN/FLESLAND;BGO;     S ;18/12/2021;26/03/2022;14:00;73H;  SAS7366;NORUEGA;;LPA
W21;Destino;BERGEN/FLESLAND;BGO;     S ;06/11/2021;26/03/2022;17:45;73H;  NOZ9171;NORUEGA;;LPA
W21;Destino;BERLIN BRANDENBURG;BER; M     ;01/03/2022;01/03/2022;13:50;320;  SDR3421;ALEMANIA;FUE;LPA
W21;Destino;BERLIN BRANDENBURG;BER; M     ;08/03/2022;22/03/2022;13:50;319;  SDR3228;ALEMANIA;FUE;LPA
W21;Destino;BILLUND;BLL;     S ;19/02/2022;19/03/2022;12:35;320;  DTR511;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;     S ;05/03/2022;26/03/2022;12:45;32B;  VKG1219;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;      D;06/03/2022;20/03/2022;12:45;32A;  FLI7181;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;  X    ;09/02/2022;16/03/2022;13:10;32B;  VKG1217;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;   J   ;11/11/2021;24/03/2022;13:30;32B;  VKG1215;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;   J   ;03/03/2022;17/03/2022;13:45;73H;  JTD516;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;      D;06/03/2022;20/03/2022;13:45;73H;  JTD518;DINAMARCA;;LPA
W21;Destino;BILLUND;BLL;     S ;12/03/2022;26/03/2022;14:50;32Q;  NVR152;DINAMARCA;;LPA
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;   J   ;03/03/2022;24/03/2022;14:00;7M8;  TOM7427;REINO UNIDO;;LPA
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;L      ;07/03/2022;21/03/2022;15:55;7M8;  TOM7121;REINO UNIDO;;LPA
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;     S ;05/03/2022;19/03/2022;19:20;7M8;  TOM7675;REINO UNIDO;;LPA
W21;Destino;BODO;BOO;    V  ;17/12/2021;25/03/2022;8:00;73H;  NOZ9081;NORUEGA;;LPA
W21;Destino;BOURNEMOUTH  INTL;BOH;L      ;20/12/2021;21/03/2022;13:35;73H;  TOM6181;REINO UNIDO;;LPA
W21;Destino;BREMEN;BRE;      D;06/02/2022;20/03/2022;15:25;320;  SDR3697;ALEMANIA;;LPA
W21;Destino;BRISTOL;BRS;   J   ;24/02/2022;24/03/2022;14:20;7M8;  TOM6469;REINO UNIDO;;LPA
W21;Destino;BRISTOL;BRS;L      ;07/03/2022;21/03/2022;15:50;7M8;  TOM6115;REINO UNIDO;;LPA
W21;Destino;BRUSELAS;BRU;   J   ;03/03/2022;10/03/2022;12:10;73H;  CXI4993;BELGICA;TFS;LPA
W21;Destino;BRUSELAS;BRU;      D;06/03/2022;13/03/2022;13:10;73H;  CXI7993;BELGICA;TFS;LPA
W21;Destino;CARDIFF-WALES;CWL;     S ;05/03/2022;26/03/2022;19:00;7M8;  TOM6659;REINO UNIDO;;LPA
W21;Destino;CHOPINA W WARSZAWIE;WAW;    V  ;25/02/2022;25/03/2022;14:10;7M8;  TVP7317;POLONIA;;LPA
W21;Destino;COPENHAGUE;CPH;    V  ;05/11/2021;25/03/2022;12:35;32B;  VKG1159;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;  X    ;02/03/2022;09/03/2022;13:20;32B;  VKG1173;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;      D;19/12/2021;20/03/2022;13:40;73H;  JTD208;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;   J   ;23/12/2021;24/03/2022;13:45;73H;  JTD358;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;     S ;06/11/2021;12/03/2022;13:55;32B;  VKG1135;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;L      ;15/11/2021;21/03/2022;13:55;32B;  VKG1149;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;    V  ;17/12/2021;25/03/2022;14:00;73H;  JTD218;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;  X    ;26/01/2022;23/03/2022;14:35;32Q;  NVR168;DINAMARCA;;LPA
W21;Destino;COPENHAGUE;CPH;     S ;05/03/2022;26/03/2022;17:20;321;  SAS7714;DINAMARCA;;LPA
W21;Destino;DONCASTER SHEFFIELD ROBIN HOOD;DSA;     S ;05/03/2022;26/03/2022;21:25;7M8;  TOM3689;REINO UNIDO;;LPA
W21;Destino;DRESDEN;DRS;  X    ;02/03/2022;02/03/2022;12:10;320;  SDR3037;ALEMANIA;TFS;LPA
W21;Destino;DRESDEN;DRS;  X    ;09/03/2022;23/03/2022;15:20;320;  SDR3037;ALEMANIA;;LPA
W21;Destino;DRESDEN;DRS;     S ;05/03/2022;26/03/2022;15:30;320;  SDR3261;ALEMANIA;;LPA
W21;Destino;DUBLIN;DUB;L      ;10/01/2022;21/03/2022;15:35;73H;  TOM1171;IRLANDA;;LPA
W21;Destino;DUSSELDORF;DUS;     S ;12/03/2022;26/03/2022;11:15;32A;  EWG5431;ALEMANIA;;LPA
W21;Destino;DUSSELDORF;DUS; M     ;01/03/2022;01/03/2022;13:40;320;  SDR3625;ALEMANIA;;LPA
W21;Destino;DUSSELDORF;DUS; M     ;08/03/2022;22/03/2022;15:20;320;  SDR3625;ALEMANIA;;LPA
W21;Destino;EMMEN;EML;    V  ;04/03/2022;04/03/2022;11:00;EM4;  AHO185U;SUIZA;;LPA
W21;Destino;ERFURT;ERF;L      ;28/02/2022;21/03/2022;8:40;73H;  CXI1093;ALEMANIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;     S ;08/01/2022;26/03/2022;13:35;73H;  BLX252;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;     S ;11/12/2021;26/03/2022;13:50;333;  VKG1743;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN; M     ;28/12/2021;22/03/2022;14:20;73H;  BLX216;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;   J   ;13/01/2022;24/03/2022;14:50;788;  BLX228;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;     S ;26/02/2022;26/03/2022;14:50;32Q;  NVR164;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;     S ;05/03/2022;05/03/2022;14:50;32Q;  NVR152;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;  X    ;03/11/2021;23/03/2022;14:55;333;  VKG1785;SUECIA;;LPA
W21;Destino;ESTOCOLMO/ARLANDA;ARN;  X    ;02/03/2022;23/03/2022;18:10;73H;  BLX632;SUECIA;;LPA
W21;Destino;EXETER;EXT;L      ;17/01/2022;21/03/2022;14:50;73H;  TOM6171;REINO UNIDO;;LPA
W21;Destino;FRANKFURT/INTERNACIONAL;FRA;  X    ;02/03/2022;02/03/2022;14:40;73H;  TRA7146;ALEMANIA;;LPA
W21;Destino;FRIEDRICHSHAFEN;FDH;   J   ;20/01/2022;24/03/2022;8:45;73H;  CXI2105;ALEMANIA;;LPA
W21;Destino;GLASGOW /GLASGOW INTERNACIONAL;GLA;L      ;07/03/2022;21/03/2022;15:35;7M8;  TOM1157;REINO UNIDO;;LPA
W21;Destino;GOTEBORG /LANDVETTER;GOT;     S ;12/02/2022;19/03/2022;12:45;32B;  VKG1827;SUECIA;;LPA
W21;Destino;GOTEBORG /LANDVETTER;GOT;  X    ;02/03/2022;09/03/2022;13:45;32B;  VKG1839;SUECIA;;LPA
W21;Destino;GOTEBORG /LANDVETTER;GOT;      D;31/10/2021;20/03/2022;15:05;73H;  BLX434;SUECIA;;LPA
W21;Destino;GOTEBORG /LANDVETTER;GOT;    V  ;05/11/2021;25/03/2022;15:30;73H;  BLX268;SUECIA;;LPA
W21;Destino;GOTEBORG /LANDVETTER;GOT;     S ;06/11/2021;26/03/2022;18:40;32N;  SAS7674;SUECIA;;LPA
W21;Destino;GRAZ/THALERHOF;GRZ;  X    ;02/02/2022;23/03/2022;8:40;73H;  CXI1091;AUSTRIA;;LPA
W21;Destino;HALMSTAD;HAD;    V  ;04/03/2022;04/03/2022;13:50;73W;  JTD630;SUECIA;;LPA
W21;Destino;HAMBURGO/ FUHLSBUETTEL;HAM;     S ;26/02/2022;26/03/2022;15:45;32A;  EWG5401;ALEMANIA;;LPA
W21;Destino;HARSTAD-NARVIK/EVENES;EVE;  X    ;22/12/2021;23/03/2022;7:15;73H;  NOZ9083;NORUEGA;;LPA
W21;Destino;HAUGESUND/KARMOY;HAU;     S ;12/03/2022;26/03/2022;12:25;32N;  SAS7340;NORUEGA;;LPA
W21;Destino;HAUGESUND/KARMOY;HAU;     S ;06/11/2021;26/03/2022;15:20;73H;  NOZ9029;NORUEGA;;LPA
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;  X    ;03/11/2021;23/03/2022;12:50;32B;  VKG1325;FINLANDIA;;LPA
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;      D;09/01/2022;20/03/2022;13:50;73H;  JTD982;FINLANDIA;;LPA
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;    V  ;21/01/2022;25/03/2022;13:50;73H;  JTD914;FINLANDIA;;LPA
W21;Destino;HELSINKI / HELSINKI-VANTAA;HEL;     S ;06/11/2021;12/03/2022;14:15;32B;  VKG1337;FINLANDIA;;LPA
W21;Destino;JONKOPING/AXAMO;JKG;  X    ;22/12/2021;23/03/2022;13:40;73W;  JTD784;SUECIA;;LPA
W21;Destino;KARLSTAD;KSD;L      ;14/02/2022;21/03/2022;14:50;32B;  VKG1409;SUECIA;;LPA
W21;Destino;KASSEL /KASSEL-CALDEN;KSF;      D;06/02/2022;20/03/2022;13:35;319;  SDR3475;ALEMANIA;;LPA
W21;Destino;KATOWICE / PYRZOWICE;KTW;    V  ;04/03/2022;04/03/2022;14:05;7M8;  TVP7325;POLONIA;;LPA
W21;Destino;KATOWICE / PYRZOWICE;KTW;    V  ;11/03/2022;25/03/2022;14:10;73H;  TVP7325;POLONIA;;LPA
W21;Destino;KEFLAVIK INTERNATIONAL;KEF; M     ;01/02/2022;15/03/2022;15:40;75W;  ICE1513;ISLANDIA;;LPA
W21;Destino;KRISTIANSAND/KJEVIK;KRS;      D;13/03/2022;20/03/2022;11:10;73W;  SAS7538;NORUEGA;;LPA
W21;Destino;KRISTIANSAND/KJEVIK;KRS;     S ;22/01/2022;26/03/2022;12:50;73W;  SAS7488;NORUEGA;;LPA
W21;Destino;KRISTIANSAND/KJEVIK;KRS;     S ;25/12/2021;26/03/2022;16:05;73W;  SAS7418;NORUEGA;;LPA
W21;Destino;LINZ /HOERSCHING;LNZ;     S ;29/01/2022;19/03/2022;8:15;73H;  CXI2183;AUSTRIA;;LPA
W21;Destino;LONDRES /STANSTED;STN;   J   ;17/02/2022;24/03/2022;15:30;73H;  TOM5431;REINO UNIDO;;LPA
W21;Destino;LONDRES /STANSTED;STN;L      ;21/02/2022;21/03/2022;16:30;73H;  TOM5117;REINO UNIDO;;LPA
W21;Destino;LONDRES/GATWICK;LGW;   J   ;03/03/2022;24/03/2022;15:25;7M8;  TOM4497;REINO UNIDO;;LPA
W21;Destino;LONDRES/GATWICK;LGW;L      ;07/03/2022;21/03/2022;15:30;73H;  TOM4127;REINO UNIDO;;LPA
W21;Destino;LONDRES/GATWICK;LGW;     S ;05/03/2022;26/03/2022;20:25;7M8;  TOM4643;REINO UNIDO;;LPA
W21;Destino;LULEA /KALLAX;LLA;     S ;25/12/2021;12/03/2022;7:10;73H;  JTD822;SUECIA;;LPA
W21;Destino;LULEA /KALLAX;LLA;   J   ;10/03/2022;10/03/2022;8:00;73H;  JTD832;SUECIA;;LPA
W21;Destino;MALMO;MMX;      D;26/12/2021;20/03/2022;13:50;73H;  JTD792;SUECIA;;LPA
W21;Destino;MALMO;MMX;  X    ;03/11/2021;23/03/2022;14:25;32B;  VKG1453;SUECIA;;LPA
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;   J   ;03/03/2022;17/03/2022;13:55;73H;  TOM2405;REINO UNIDO;;LPA
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;L      ;07/03/2022;21/03/2022;16:10;76W;  TOM2113;REINO UNIDO;;LPA
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;     S ;05/03/2022;12/03/2022;20:10;7M8;  TOM2699;REINO UNIDO;;LPA
W21;Destino;MOLDE /ARO;MOL;     S ;12/02/2022;26/03/2022;13:35;73H;  SAS7486;NORUEGA;;LPA
W21;Destino;NEWCASTLE;NCL;L      ;07/03/2022;21/03/2022;16:25;7M8;  TOM1177;REINO UNIDO;;LPA
W21;Destino;NORRKOPING /KUNGSANGEN;NRK;   J   ;23/12/2021;24/03/2022;14:20;73H;  BLX348;SUECIA;;LPA
W21;Destino;NORRKOPING /KUNGSANGEN;NRK;    V  ;31/12/2021;25/03/2022;14:40;73H;  BLX326;SUECIA;;LPA
W21;Destino;OREBRO /OREBRO-BOFORS;ORB;     S ;18/12/2021;26/03/2022;12:35;73H;  JTD772;SUECIA;;LPA
W21;Destino;OSLO / GARDERMOEN;OSL;L      ;20/12/2021;21/03/2022;6:00;73H;  NOZ9033;NORUEGA;;LPA
W21;Destino;OSLO / GARDERMOEN;OSL;     S ;12/02/2022;26/03/2022;13:10;332;  VKG1555;NORUEGA;;LPA
W21;Destino;OSLO / GARDERMOEN;OSL;  X    ;23/02/2022;23/03/2022;13:30;32B;  VKG1567;NORUEGA;;LPA
W21;Destino;OSLO / GARDERMOEN;OSL;     S ;05/03/2022;26/03/2022;15:00;73H;  SAS7472;NORUEGA;;LPA
W21;Destino;OSLO / GARDERMOEN;OSL;     S ;06/11/2021;26/03/2022;17:40;73H;  NOZ9067;NORUEGA;;LPA
W21;Destino;OSLO /SANDEFJORD;TRF;   J   ;24/02/2022;24/03/2022;15:15;32B;  VKG1503;NORUEGA;;LPA
W21;Destino;OULU;OUL;  X    ;26/01/2022;09/03/2022;14:40;73H;  JTD976;FINLANDIA;;LPA
W21;Destino;PARIS /LE BOURGET;LBG; M     ;01/03/2022;01/03/2022;10:55;CCX;  NJE267R;FRANCIA;;LPA
W21;Destino;PRAGA /RUZYNE;PRG; M     ;01/03/2022;01/03/2022;10:55;CCX;  NJE689B;REPUBLICA CHECA;;LPA
W21;Destino;SAARBRUECKEN /ENSHEIM;SCN;    V  ;04/03/2022;25/03/2022;8:40;73H;  CXI1097;ALEMANIA;;LPA
W21;Destino;STAVANGER /SOLA;SVG;     S ;13/11/2021;26/03/2022;13:40;32N;  SAS7492;NORUEGA;;LPA
W21;Destino;STAVANGER /SOLA;SVG;     S ;05/03/2022;26/03/2022;15:10;73H;  SAS7410;NORUEGA;;LPA
W21;Destino;STAVANGER /SOLA;SVG;     S ;06/11/2021;26/03/2022;17:00;73H;  NOZ9323;NORUEGA;;LPA
W21;Destino;TALLINN /ULEMISTE;TLL;     S ;05/03/2022;26/03/2022;8:00;73H;  TVS2042;ESTONIA;;LPA
W21;Destino;TROMSO /TROMSO-LANGNES;TOS;     S ;18/12/2021;26/03/2022;8:20;73H;  NOZ9084;NORUEGA;;LPA
W21;Destino;TRONDHEIM /VAERNES;TRD;    V  ;05/11/2021;25/03/2022;14:35;32B;  VKG1509;NORUEGA;;LPA
W21;Destino;UMEA;UME;    V  ;05/11/2021;25/03/2022;7:10;73H;  JTD864;SUECIA;;LPA
W21;Destino;VAASA;VAA;    V  ;11/03/2022;11/03/2022;7:10;32B;  VKG1367;FINLANDIA;;LPA
W21;Destino;VAXJO;VXO;L      ;20/12/2021;21/03/2022;13:55;73W;  JTD688;SUECIA;;LPA
W21;Destino;WEEZE;NRN;      D;06/03/2022;20/03/2022;9:00;73H;  CXI2279;ALEMANIA;;LPA
W21;Destino;LONDRES/GATWICK;LGW;   J   ;10/03/2022;24/03/2022;15:30;73H;  TOM4465;REINO UNIDO;;SPC
W21;Destino;MANCHESTER /INTERNACIONAL;MAN;   J   ;10/03/2022;24/03/2022;13:25;73H;  TOM2425;REINO UNIDO;;SPC
W21;Destino;AALBORG;AAL;      D;13/02/2022;20/03/2022;13:45;32B;  VKG1095;DINAMARCA;;TFS
W21;Destino;AARHUS/TIRSTRUP;AAR;     S ;25/12/2021;26/03/2022;14:50;734;  CAT302;DINAMARCA;;TFS
W21;Destino;ABERDEEN/DYCE;ABZ;      D;20/02/2022;20/03/2022;9:30;73H;  TOM1719;REINO UNIDO;;TFS
W21;Destino;ABERDEEN/DYCE;ABZ;  X    ;02/03/2022;23/03/2022;9:40;73H;  TOM1323;REINO UNIDO;;TFS
W21;Destino;BERGEN/FLESLAND;BGO;      D;06/03/2022;20/03/2022;15:05;73H;  SAS7540;NORUEGA;;TFS
W21;Destino;BERLIN BRANDENBURG;BER;   J   ;03/03/2022;24/03/2022;13:35;320;  SDR3141;ALEMANIA;;TFS
W21;Destino;BERLIN BRANDENBURG;BER;  X    ;02/03/2022;02/03/2022;13:45;320;  SDR3139;ALEMANIA;HAM;TFS
W21;Destino;BERLIN BRANDENBURG;BER;     S ;12/02/2022;26/03/2022;15:15;320;  SDR3101;ALEMANIA;;TFS
W21;Destino;BILLUND;BLL; M     ;11/01/2022;22/03/2022;12:40;32B;  VKG1211;DINAMARCA;;TFS
W21;Destino;BILLUND;BLL;     S ;05/03/2022;19/03/2022;13:45;73H;  JTD502;DINAMARCA;;TFS
W21;Destino;BILLUND;BLL;      D;13/03/2022;20/03/2022;14:50;32Q;  NVR182;DINAMARCA;;TFS
W21;Destino;BILLUND;BLL;      D;20/02/2022;20/03/2022;17:10;320;  DTR673;DINAMARCA;;TFS
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;  X    ;02/03/2022;23/03/2022;16:00;73H;  TOM7337;REINO UNIDO;;TFS
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX; M     ;01/03/2022;22/03/2022;16:40;7M8;  TOM7285;REINO UNIDO;;TFS
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;    V  ;04/03/2022;25/03/2022;16:40;7M8;  TOM7549;REINO UNIDO;;TFS
W21;Destino;BIRMINGHAM / INTERNACIONAL;BHX;      D;06/03/2022;20/03/2022;18:45;7M8;  TOM7741;REINO UNIDO;;TFS
W21;Destino;BOURNEMOUTH  INTL;BOH; M     ;02/11/2021;22/03/2022;13:25;73H;  TOM6269;REINO UNIDO;;TFS
W21;Destino;BOURNEMOUTH  INTL;BOH;    V  ;05/11/2021;25/03/2022;14:25;73H;  TOM6597;REINO UNIDO;;TFS
W21;Destino;BREMEN;BRE;      D;06/03/2022;06/03/2022;13:55;320;  SDR3696;ALEMANIA;LPA;TFS
